datetime,avg_price,min_price,max_price,volume,item,date,time,avg_price_7d
2025-05-30 00:00:00+00:00,78.5,77,80,53,Nezha,2025-05-30,00:00:00,78.5
2025-05-31 00:00:00+00:00,78.5,77,80,38,Nezha,2025-05-31,00:00:00,78.5
2025-06-01 00:00:00+00:00,79.0,77,81,56,Nezha,2025-06-01,00:00:00,78.78571428571429
2025-06-02 00:00:00+00:00,80.0,78,82,50,Nezha,2025-06-02,00:00:00,79.0
2025-06-03 00:00:00+00:00,79.0,78,80,50,Nezha,2025-06-03,00:00:00,79.0
2025-06-04 00:00:00+00:00,79.5,74,85,63,Nezha,2025-06-04,00:00:00,79.07142857142857
2025-06-05 00:00:00+00:00,80.0,70,90,63,Nezha,2025-06-05,00:00:00,79.21428571428571
2025-06-06 00:00:00+00:00,80.0,78,82,52,Nezha,2025-06-06,00:00:00,79.42857142857143
2025-06-07 00:00:00+00:00,80.0,78,82,65,Nezha,2025-06-07,00:00:00,79.64285714285714
2025-06-08 00:00:00+00:00,79.0,73,85,56,Nezha,2025-06-08,00:00:00,79.64285714285714
2025-06-09 00:00:00+00:00,81.5,75,88,37,Nezha,2025-06-09,00:00:00,79.85714285714286
2025-06-10 00:00:00+00:00,80.0,78,82,37,Nezha,2025-06-10,00:00:00,80.0
2025-06-11 00:00:00+00:00,80.0,78,82,35,Nezha,2025-06-11,00:00:00,80.07142857142857
2025-06-12 00:00:00+00:00,79.0,78,80,39,Nezha,2025-06-12,00:00:00,79.92857142857143
2025-06-13 00:00:00+00:00,78.5,77,80,37,Nezha,2025-06-13,00:00:00,79.71428571428571
2025-06-14 00:00:00+00:00,78.5,77,80,45,Nezha,2025-06-14,00:00:00,79.5
2025-06-15 00:00:00+00:00,76.5,73,80,55,Nezha,2025-06-15,00:00:00,79.14285714285714
2025-06-16 00:00:00+00:00,77.0,70,84,55,Nezha,2025-06-16,00:00:00,78.5
2025-06-17 00:00:00+00:00,78.5,77,80,41,Nezha,2025-06-17,00:00:00,78.28571428571429
2025-06-18 00:00:00+00:00,79.5,79,80,25,Nezha,2025-06-18,00:00:00,78.21428571428571
2025-06-19 00:00:00+00:00,80.0,75,85,48,Nezha,2025-06-19,00:00:00,78.35714285714286
2025-06-20 00:00:00+00:00,80.0,70,90,39,Nezha,2025-06-20,00:00:00,78.57142857142857
2025-06-21 00:00:00+00:00,79.0,77,81,48,Nezha,2025-06-21,00:00:00,78.64285714285714
2025-06-22 00:00:00+00:00,78.5,77,80,42,Nezha,2025-06-22,00:00:00,78.92857142857143
2025-06-23 00:00:00+00:00,79.0,74,84,51,Nezha,2025-06-23,00:00:00,79.21428571428571
2025-06-24 00:00:00+00:00,78.5,77,80,30,Nezha,2025-06-24,00:00:00,79.21428571428571
2025-06-25 00:00:00+00:00,78.5,72,85,46,Nezha,2025-06-25,00:00:00,79.07142857142857
2025-06-26 00:00:00+00:00,77.5,70,85,21,Nezha,2025-06-26,00:00:00,78.71428571428571
2025-06-27 00:00:00+00:00,77.0,74,80,58,Nezha,2025-06-27,00:00:00,78.28571428571429
2025-06-28 00:00:00+00:00,72.5,65,80,63,Nezha,2025-06-28,00:00:00,77.35714285714286
2025-06-29 00:00:00+00:00,75.0,70,80,56,Nezha,2025-06-29,00:00:00,76.85714285714286
2025-06-30 00:00:00+00:00,76.0,72,80,53,Nezha,2025-06-30,00:00:00,76.42857142857143
2025-07-01 00:00:00+00:00,76.5,73,80,62,Nezha,2025-07-01,00:00:00,76.14285714285714
2025-07-02 00:00:00+00:00,78.5,77,80,36,Nezha,2025-07-02,00:00:00,76.14285714285714
2025-07-03 00:00:00+00:00,78.5,77,80,52,Nezha,2025-07-03,00:00:00,76.28571428571429
2025-07-04 00:00:00+00:00,78.5,77,80,54,Nezha,2025-07-04,00:00:00,76.5
2025-07-05 00:00:00+00:00,78.5,77,80,54,Nezha,2025-07-05,00:00:00,77.35714285714286
2025-07-06 00:00:00+00:00,78.5,77,80,60,Nezha,2025-07-06,00:00:00,77.85714285714286
2025-07-07 00:00:00+00:00,75.0,50,100,89,Nezha,2025-07-07,00:00:00,77.71428571428571
2025-07-08 00:00:00+00:00,81.0,62,100,88,Nezha,2025-07-08,00:00:00,78.35714285714286
2025-07-09 00:00:00+00:00,79.5,79,80,52,Nezha,2025-07-09,00:00:00,78.5
2025-07-10 00:00:00+00:00,80.0,78,82,40,Nezha,2025-07-10,00:00:00,78.71428571428571
2025-07-11 00:00:00+00:00,78.5,72,85,51,Nezha,2025-07-11,00:00:00,78.71428571428571
2025-07-12 00:00:00+00:00,80.0,78,82,47,Nezha,2025-07-12,00:00:00,78.92857142857143
2025-07-13 00:00:00+00:00,79.0,78,80,63,Nezha,2025-07-13,00:00:00,79.0
2025-07-14 00:00:00+00:00,80.0,75,85,52,Nezha,2025-07-14,00:00:00,79.71428571428571
2025-07-15 00:00:00+00:00,80.0,75,85,49,Nezha,2025-07-15,00:00:00,79.57142857142857
2025-07-16 00:00:00+00:00,80.0,75,85,55,Nezha,2025-07-16,00:00:00,79.64285714285714
2025-07-17 00:00:00+00:00,80.0,78,82,49,Nezha,2025-07-17,00:00:00,79.64285714285714
2025-07-18 00:00:00+00:00,80.0,75,85,62,Nezha,2025-07-18,00:00:00,79.85714285714286
2025-07-19 00:00:00+00:00,79.0,77,81,47,Nezha,2025-07-19,00:00:00,79.71428571428571
2025-07-20 00:00:00+00:00,78.5,77,80,55,Nezha,2025-07-20,00:00:00,79.64285714285714
2025-07-21 00:00:00+00:00,75.0,65,85,79,Nezha,2025-07-21,00:00:00,78.92857142857143
2025-07-22 00:00:00+00:00,73.0,61,85,120,Nezha,2025-07-22,00:00:00,77.92857142857143
2025-04-25 00:00:00+00:00,58.5,57,60,48,Nidus,2025-04-25,00:00:00,58.5
2025-04-26 00:00:00+00:00,55.0,45,65,71,Nidus,2025-04-26,00:00:00,56.75
2025-04-27 00:00:00+00:00,56.0,52,60,77,Nidus,2025-04-27,00:00:00,56.5
2025-04-28 00:00:00+00:00,58.5,54,63,68,Nidus,2025-04-28,00:00:00,57.0
2025-04-29 00:00:00+00:00,98.0,46,150,73,Nidus,2025-04-29,00:00:00,65.2
2025-04-30 00:00:00+00:00,59.0,58,60,54,Nidus,2025-04-30,00:00:00,64.16666666666667
2025-05-01 00:00:00+00:00,59.0,58,60,43,Nidus,2025-05-01,00:00:00,63.42857142857143
2025-05-02 00:00:00+00:00,58.5,57,60,61,Nidus,2025-05-02,00:00:00,63.42857142857143
2025-05-03 00:00:00+00:00,58.5,57,60,69,Nidus,2025-05-03,00:00:00,63.92857142857143
2025-05-04 00:00:00+00:00,59.0,58,60,57,Nidus,2025-05-04,00:00:00,64.35714285714286
2025-05-05 00:00:00+00:00,57.5,50,65,67,Nidus,2025-05-05,00:00:00,64.21428571428571
2025-05-06 00:00:00+00:00,59.0,58,60,30,Nidus,2025-05-06,00:00:00,58.642857142857146
2025-05-07 00:00:00+00:00,60.0,55,65,46,Nidus,2025-05-07,00:00:00,58.785714285714285
2025-05-08 00:00:00+00:00,57.5,50,65,60,Nidus,2025-05-08,00:00:00,58.57142857142857
2025-05-09 00:00:00+00:00,58.0,50,66,52,Nidus,2025-05-09,00:00:00,58.5
2025-05-10 00:00:00+00:00,60.0,58,62,69,Nidus,2025-05-10,00:00:00,58.714285714285715
2025-05-11 00:00:00+00:00,60.0,58,62,51,Nidus,2025-05-11,00:00:00,58.857142857142854
2025-05-12 00:00:00+00:00,75.0,40,110,65,Nidus,2025-05-12,00:00:00,61.357142857142854
2025-05-13 00:00:00+00:00,57.5,45,70,66,Nidus,2025-05-13,00:00:00,61.142857142857146
2025-05-14 00:00:00+00:00,59.0,58,60,47,Nidus,2025-05-14,00:00:00,61.0
2025-05-15 00:00:00+00:00,60.0,50,70,66,Nidus,2025-05-15,00:00:00,61.357142857142854
2025-05-16 00:00:00+00:00,96.0,43,149,72,Nidus,2025-05-16,00:00:00,66.78571428571429
2025-05-17 00:00:00+00:00,60.0,55,65,68,Nidus,2025-05-17,00:00:00,66.78571428571429
2025-05-18 00:00:00+00:00,60.5,57,64,51,Nidus,2025-05-18,00:00:00,66.85714285714286
2025-05-19 00:00:00+00:00,60.0,50,70,54,Nidus,2025-05-19,00:00:00,64.71428571428571
2025-05-20 00:00:00+00:00,59.0,48,70,67,Nidus,2025-05-20,00:00:00,64.92857142857143
2025-05-21 00:00:00+00:00,58.5,52,65,59,Nidus,2025-05-21,00:00:00,64.85714285714286
2025-05-22 00:00:00+00:00,59.0,58,60,63,Nidus,2025-05-22,00:00:00,64.71428571428571
2025-05-23 00:00:00+00:00,60.0,50,70,94,Nidus,2025-05-23,00:00:00,59.57142857142857
2025-05-24 00:00:00+00:00,59.5,58,61,56,Nidus,2025-05-24,00:00:00,59.5
2025-05-25 00:00:00+00:00,62.5,55,70,102,Nidus,2025-05-25,00:00:00,59.785714285714285
2025-05-26 00:00:00+00:00,67.0,55,79,69,Nidus,2025-05-26,00:00:00,60.785714285714285
2025-05-27 00:00:00+00:00,65.0,51,79,85,Nidus,2025-05-27,00:00:00,61.642857142857146
2025-05-28 00:00:00+00:00,62.5,55,70,75,Nidus,2025-05-28,00:00:00,62.214285714285715
2025-05-29 00:00:00+00:00,66.5,58,75,71,Nidus,2025-05-29,00:00:00,63.285714285714285
2025-05-30 00:00:00+00:00,62.5,55,70,84,Nidus,2025-05-30,00:00:00,63.642857142857146
2025-05-31 00:00:00+00:00,69.0,68,70,54,Nidus,2025-05-31,00:00:00,65.0
2025-06-01 00:00:00+00:00,70.0,68,72,60,Nidus,2025-06-01,00:00:00,66.07142857142857
2025-06-02 00:00:00+00:00,69.0,68,70,30,Nidus,2025-06-02,00:00:00,66.35714285714286
2025-06-03 00:00:00+00:00,69.5,69,70,37,Nidus,2025-06-03,00:00:00,67.0
2025-06-04 00:00:00+00:00,68.0,66,70,33,Nidus,2025-06-04,00:00:00,67.78571428571429
2025-06-05 00:00:00+00:00,68.5,67,70,42,Nidus,2025-06-05,00:00:00,68.07142857142857
2025-06-06 00:00:00+00:00,69.0,68,70,53,Nidus,2025-06-06,00:00:00,69.0
2025-06-07 00:00:00+00:00,69.0,68,70,67,Nidus,2025-06-07,00:00:00,69.0
2025-06-08 00:00:00+00:00,69.0,68,70,41,Nidus,2025-06-08,00:00:00,68.85714285714286
2025-06-09 00:00:00+00:00,69.5,69,70,40,Nidus,2025-06-09,00:00:00,68.92857142857143
2025-06-10 00:00:00+00:00,68.5,67,70,34,Nidus,2025-06-10,00:00:00,68.78571428571429
2025-06-11 00:00:00+00:00,69.5,68,71,62,Nidus,2025-06-11,00:00:00,69.0
2025-06-12 00:00:00+00:00,62.5,50,75,56,Nidus,2025-06-12,00:00:00,68.14285714285714
2025-06-13 00:00:00+00:00,68.5,67,70,33,Nidus,2025-06-13,00:00:00,68.07142857142857
2025-06-14 00:00:00+00:00,68.5,67,70,50,Nidus,2025-06-14,00:00:00,68.0
2025-06-15 00:00:00+00:00,68.5,67,70,53,Nidus,2025-06-15,00:00:00,67.92857142857143
2025-06-16 00:00:00+00:00,87.5,50,125,60,Nidus,2025-06-16,00:00:00,70.5
2025-06-17 00:00:00+00:00,68.5,67,70,48,Nidus,2025-06-17,00:00:00,70.5
2025-06-18 00:00:00+00:00,68.5,67,70,47,Nidus,2025-06-18,00:00:00,70.35714285714286
2025-06-19 00:00:00+00:00,69.5,69,70,33,Nidus,2025-06-19,00:00:00,71.35714285714286
2025-06-20 00:00:00+00:00,68.5,67,70,42,Nidus,2025-06-20,00:00:00,71.35714285714286
2025-06-21 00:00:00+00:00,68.5,67,70,41,Nidus,2025-06-21,00:00:00,71.35714285714286
2025-06-22 00:00:00+00:00,68.5,67,70,57,Nidus,2025-06-22,00:00:00,71.35714285714286
2025-06-23 00:00:00+00:00,69.0,68,70,42,Nidus,2025-06-23,00:00:00,68.71428571428571
2025-06-24 00:00:00+00:00,68.5,67,70,35,Nidus,2025-06-24,00:00:00,68.71428571428571
2025-06-25 00:00:00+00:00,69.0,68,70,41,Nidus,2025-06-25,00:00:00,68.78571428571429
2025-06-26 00:00:00+00:00,68.5,67,70,27,Nidus,2025-06-26,00:00:00,68.64285714285714
2025-06-27 00:00:00+00:00,68.5,67,70,41,Nidus,2025-06-27,00:00:00,68.64285714285714
2025-06-28 00:00:00+00:00,69.0,68,70,56,Nidus,2025-06-28,00:00:00,68.71428571428571
2025-06-29 00:00:00+00:00,67.5,65,70,65,Nidus,2025-06-29,00:00:00,68.57142857142857
2025-06-30 00:00:00+00:00,68.5,62,75,49,Nidus,2025-06-30,00:00:00,68.5
2025-07-01 00:00:00+00:00,68.5,67,70,27,Nidus,2025-07-01,00:00:00,68.5
2025-07-02 00:00:00+00:00,68.5,67,70,48,Nidus,2025-07-02,00:00:00,68.42857142857143
2025-07-03 00:00:00+00:00,68.5,67,70,77,Nidus,2025-07-03,00:00:00,68.42857142857143
2025-07-04 00:00:00+00:00,67.0,64,70,69,Nidus,2025-07-04,00:00:00,68.21428571428571
2025-07-05 00:00:00+00:00,67.5,65,70,59,Nidus,2025-07-05,00:00:00,68.0
2025-07-06 00:00:00+00:00,68.0,63,73,73,Nidus,2025-07-06,00:00:00,68.07142857142857
2025-07-07 00:00:00+00:00,60.0,40,80,69,Nidus,2025-07-07,00:00:00,66.85714285714286
2025-07-08 00:00:00+00:00,68.5,67,70,50,Nidus,2025-07-08,00:00:00,66.85714285714286
2025-07-09 00:00:00+00:00,69.0,68,70,44,Nidus,2025-07-09,00:00:00,66.92857142857143
2025-07-10 00:00:00+00:00,69.0,68,70,45,Nidus,2025-07-10,00:00:00,67.0
2025-07-11 00:00:00+00:00,68.5,67,70,36,Nidus,2025-07-11,00:00:00,67.21428571428571
2025-07-12 00:00:00+00:00,70.0,60,80,63,Nidus,2025-07-12,00:00:00,67.57142857142857
2025-07-13 00:00:00+00:00,68.5,67,70,39,Nidus,2025-07-13,00:00:00,67.64285714285714
2025-07-14 00:00:00+00:00,68.5,67,70,33,Nidus,2025-07-14,00:00:00,68.85714285714286
2025-07-15 00:00:00+00:00,67.5,60,75,83,Nidus,2025-07-15,00:00:00,68.71428571428571
2025-07-16 00:00:00+00:00,68.5,67,70,47,Nidus,2025-07-16,00:00:00,68.64285714285714
2025-07-17 00:00:00+00:00,69.0,68,70,52,Nidus,2025-07-17,00:00:00,68.64285714285714
2025-07-18 00:00:00+00:00,69.0,68,70,33,Nidus,2025-07-18,00:00:00,68.71428571428571
2025-07-19 00:00:00+00:00,65.0,55,75,52,Nidus,2025-07-19,00:00:00,68.0
2025-07-20 00:00:00+00:00,64.5,59,70,104,Nidus,2025-07-20,00:00:00,67.42857142857143
2025-07-21 00:00:00+00:00,65.0,55,75,101,Nidus,2025-07-21,00:00:00,66.92857142857143
2025-07-22 00:00:00+00:00,64.0,58,70,83,Nidus,2025-07-22,00:00:00,66.42857142857143
2025-04-25 00:00:00+00:00,115.0,105,125,43,Nova,2025-04-25,00:00:00,115.0
2025-04-26 00:00:00+00:00,110.0,100,120,60,Nova,2025-04-26,00:00:00,112.5
2025-04-27 00:00:00+00:00,114.0,103,125,86,Nova,2025-04-27,00:00:00,113.0
2025-04-28 00:00:00+00:00,112.5,100,125,72,Nova,2025-04-28,00:00:00,112.875
2025-04-29 00:00:00+00:00,113.0,101,125,73,Nova,2025-04-29,00:00:00,112.9
2025-04-30 00:00:00+00:00,114.5,109,120,58,Nova,2025-04-30,00:00:00,113.16666666666667
2025-05-01 00:00:00+00:00,115.0,105,125,54,Nova,2025-05-01,00:00:00,113.42857142857143
2025-05-02 00:00:00+00:00,115.0,105,125,64,Nova,2025-05-02,00:00:00,113.42857142857143
2025-05-03 00:00:00+00:00,113.0,101,125,82,Nova,2025-05-03,00:00:00,113.85714285714286
2025-05-04 00:00:00+00:00,115.0,105,125,83,Nova,2025-05-04,00:00:00,114.0
2025-05-05 00:00:00+00:00,115.0,105,125,61,Nova,2025-05-05,00:00:00,114.35714285714286
2025-05-06 00:00:00+00:00,115.0,105,125,59,Nova,2025-05-06,00:00:00,114.64285714285714
2025-05-07 00:00:00+00:00,119.0,118,120,44,Nova,2025-05-07,00:00:00,115.28571428571429
2025-05-08 00:00:00+00:00,112.5,105,120,58,Nova,2025-05-08,00:00:00,114.92857142857143
2025-05-09 00:00:00+00:00,112.5,105,120,77,Nova,2025-05-09,00:00:00,114.57142857142857
2025-05-10 00:00:00+00:00,111.5,103,120,86,Nova,2025-05-10,00:00:00,114.35714285714286
2025-05-11 00:00:00+00:00,112.5,105,120,93,Nova,2025-05-11,00:00:00,114.0
2025-05-12 00:00:00+00:00,112.0,104,120,80,Nova,2025-05-12,00:00:00,113.57142857142857
2025-05-13 00:00:00+00:00,112.5,105,120,67,Nova,2025-05-13,00:00:00,113.21428571428571
2025-05-14 00:00:00+00:00,115.0,105,125,72,Nova,2025-05-14,00:00:00,112.64285714285714
2025-05-15 00:00:00+00:00,110.5,101,120,75,Nova,2025-05-15,00:00:00,112.35714285714286
2025-05-16 00:00:00+00:00,115.5,103,128,106,Nova,2025-05-16,00:00:00,112.78571428571429
2025-05-17 00:00:00+00:00,110.5,101,120,89,Nova,2025-05-17,00:00:00,112.64285714285714
2025-05-18 00:00:00+00:00,117.5,110,125,92,Nova,2025-05-18,00:00:00,113.35714285714286
2025-05-19 00:00:00+00:00,119.0,114,124,66,Nova,2025-05-19,00:00:00,114.35714285714286
2025-05-20 00:00:00+00:00,115.0,105,125,80,Nova,2025-05-20,00:00:00,114.71428571428571
2025-05-21 00:00:00+00:00,112.5,105,120,75,Nova,2025-05-21,00:00:00,114.35714285714286
2025-05-22 00:00:00+00:00,117.0,114,120,79,Nova,2025-05-22,00:00:00,115.28571428571429
2025-05-23 00:00:00+00:00,110.5,101,120,103,Nova,2025-05-23,00:00:00,114.57142857142857
2025-05-24 00:00:00+00:00,112.5,105,120,107,Nova,2025-05-24,00:00:00,114.85714285714286
2025-05-25 00:00:00+00:00,119.0,118,120,66,Nova,2025-05-25,00:00:00,115.07142857142857
2025-05-26 00:00:00+00:00,117.0,114,120,70,Nova,2025-05-26,00:00:00,114.78571428571429
2025-05-27 00:00:00+00:00,119.0,118,120,35,Nova,2025-05-27,00:00:00,115.35714285714286
2025-05-28 00:00:00+00:00,117.0,109,125,59,Nova,2025-05-28,00:00:00,116.0
2025-05-29 00:00:00+00:00,119.0,114,124,52,Nova,2025-05-29,00:00:00,116.28571428571429
2025-05-30 00:00:00+00:00,113.0,101,125,85,Nova,2025-05-30,00:00:00,116.64285714285714
2025-05-31 00:00:00+00:00,115.0,110,120,68,Nova,2025-05-31,00:00:00,117.0
2025-06-01 00:00:00+00:00,118.0,113,123,67,Nova,2025-06-01,00:00:00,116.85714285714286
2025-06-02 00:00:00+00:00,116.0,105,127,54,Nova,2025-06-02,00:00:00,116.71428571428571
2025-06-03 00:00:00+00:00,117.0,114,120,58,Nova,2025-06-03,00:00:00,116.42857142857143
2025-06-04 00:00:00+00:00,117.5,115,120,41,Nova,2025-06-04,00:00:00,116.5
2025-06-05 00:00:00+00:00,117.0,114,120,52,Nova,2025-06-05,00:00:00,116.21428571428571
2025-06-06 00:00:00+00:00,116.5,110,123,69,Nova,2025-06-06,00:00:00,116.71428571428571
2025-06-07 00:00:00+00:00,115.0,110,120,71,Nova,2025-06-07,00:00:00,116.71428571428571
2025-06-08 00:00:00+00:00,117.0,109,125,67,Nova,2025-06-08,00:00:00,116.57142857142857
2025-06-09 00:00:00+00:00,116.5,108,125,46,Nova,2025-06-09,00:00:00,116.64285714285714
2025-06-10 00:00:00+00:00,114.5,109,120,46,Nova,2025-06-10,00:00:00,116.28571428571429
2025-06-11 00:00:00+00:00,115.0,105,125,56,Nova,2025-06-11,00:00:00,115.92857142857143
2025-06-12 00:00:00+00:00,117.5,110,125,56,Nova,2025-06-12,00:00:00,116.0
2025-06-13 00:00:00+00:00,113.0,101,125,55,Nova,2025-06-13,00:00:00,115.5
2025-06-14 00:00:00+00:00,115.0,105,125,66,Nova,2025-06-14,00:00:00,115.5
2025-06-15 00:00:00+00:00,115.0,110,120,80,Nova,2025-06-15,00:00:00,115.21428571428571
2025-06-16 00:00:00+00:00,117.5,110,125,41,Nova,2025-06-16,00:00:00,115.35714285714286
2025-06-17 00:00:00+00:00,115.0,105,125,56,Nova,2025-06-17,00:00:00,115.42857142857143
2025-06-18 00:00:00+00:00,112.5,105,120,38,Nova,2025-06-18,00:00:00,115.07142857142857
2025-06-19 00:00:00+00:00,114.5,113,116,29,Nova,2025-06-19,00:00:00,114.64285714285714
2025-06-20 00:00:00+00:00,115.0,105,125,66,Nova,2025-06-20,00:00:00,114.92857142857143
2025-06-21 00:00:00+00:00,112.5,101,124,84,Nova,2025-06-21,00:00:00,114.57142857142857
2025-06-22 00:00:00+00:00,115.0,105,125,67,Nova,2025-06-22,00:00:00,114.57142857142857
2025-06-23 00:00:00+00:00,114.0,108,120,52,Nova,2025-06-23,00:00:00,114.07142857142857
2025-06-24 00:00:00+00:00,116.0,106,126,57,Nova,2025-06-24,00:00:00,114.21428571428571
2025-06-25 00:00:00+00:00,115.0,110,120,47,Nova,2025-06-25,00:00:00,114.57142857142857
2025-06-26 00:00:00+00:00,117.5,110,125,49,Nova,2025-06-26,00:00:00,115.0
2025-06-27 00:00:00+00:00,115.0,110,120,41,Nova,2025-06-27,00:00:00,115.0
2025-06-28 00:00:00+00:00,114.5,104,125,74,Nova,2025-06-28,00:00:00,115.28571428571429
2025-06-29 00:00:00+00:00,114.5,109,120,75,Nova,2025-06-29,00:00:00,115.21428571428571
2025-06-30 00:00:00+00:00,115.0,110,120,48,Nova,2025-06-30,00:00:00,115.35714285714286
2025-07-01 00:00:00+00:00,116.5,114,119,30,Nova,2025-07-01,00:00:00,115.42857142857143
2025-07-02 00:00:00+00:00,115.5,106,125,73,Nova,2025-07-02,00:00:00,115.5
2025-07-03 00:00:00+00:00,115.0,110,120,59,Nova,2025-07-03,00:00:00,115.14285714285714
2025-07-04 00:00:00+00:00,115.0,110,120,66,Nova,2025-07-04,00:00:00,115.14285714285714
2025-07-05 00:00:00+00:00,115.0,110,120,63,Nova,2025-07-05,00:00:00,115.21428571428571
2025-07-06 00:00:00+00:00,112.5,105,120,69,Nova,2025-07-06,00:00:00,114.92857142857143
2025-07-07 00:00:00+00:00,115.5,111,120,64,Nova,2025-07-07,00:00:00,115.0
2025-07-08 00:00:00+00:00,115.0,105,125,61,Nova,2025-07-08,00:00:00,114.78571428571429
2025-07-09 00:00:00+00:00,115.0,110,120,52,Nova,2025-07-09,00:00:00,114.71428571428571
2025-07-10 00:00:00+00:00,115.0,105,125,60,Nova,2025-07-10,00:00:00,114.71428571428571
2025-07-11 00:00:00+00:00,114.5,109,120,64,Nova,2025-07-11,00:00:00,114.64285714285714
2025-07-12 00:00:00+00:00,114.0,108,120,67,Nova,2025-07-12,00:00:00,114.5
2025-07-13 00:00:00+00:00,115.0,110,120,54,Nova,2025-07-13,00:00:00,114.85714285714286
2025-07-14 00:00:00+00:00,115.0,113,117,39,Nova,2025-07-14,00:00:00,114.78571428571429
2025-07-15 00:00:00+00:00,112.5,100,125,50,Nova,2025-07-15,00:00:00,114.42857142857143
2025-07-16 00:00:00+00:00,112.0,104,120,65,Nova,2025-07-16,00:00:00,114.0
2025-07-17 00:00:00+00:00,113.5,107,120,62,Nova,2025-07-17,00:00:00,113.78571428571429
2025-07-18 00:00:00+00:00,114.5,109,120,72,Nova,2025-07-18,00:00:00,113.78571428571429
2025-07-19 00:00:00+00:00,115.0,110,120,67,Nova,2025-07-19,00:00:00,113.92857142857143
2025-07-20 00:00:00+00:00,112.0,109,115,93,Nova,2025-07-20,00:00:00,113.5
2025-07-21 00:00:00+00:00,110.0,100,120,107,Nova,2025-07-21,00:00:00,112.78571428571429
2025-07-22 00:00:00+00:00,110.0,100,120,113,Nova,2025-07-22,00:00:00,112.42857142857143
2025-04-25 00:00:00+00:00,99.0,98,100,34,Nyx,2025-04-25,00:00:00,99.0
2025-04-26 00:00:00+00:00,98.5,97,100,43,Nyx,2025-04-26,00:00:00,98.75
2025-04-27 00:00:00+00:00,94.5,69,120,70,Nyx,2025-04-27,00:00:00,97.33333333333333
2025-04-28 00:00:00+00:00,99.0,98,100,30,Nyx,2025-04-28,00:00:00,97.75
2025-04-29 00:00:00+00:00,102.5,90,115,25,Nyx,2025-04-29,00:00:00,98.7
2025-04-30 00:00:00+00:00,98.5,97,100,35,Nyx,2025-04-30,00:00:00,98.66666666666667
2025-05-01 00:00:00+00:00,99.0,98,100,41,Nyx,2025-05-01,00:00:00,98.71428571428571
2025-05-02 00:00:00+00:00,96.5,90,103,47,Nyx,2025-05-02,00:00:00,98.35714285714286
2025-05-03 00:00:00+00:00,98.5,97,100,50,Nyx,2025-05-03,00:00:00,98.35714285714286
2025-05-04 00:00:00+00:00,99.0,98,100,47,Nyx,2025-05-04,00:00:00,99.0
2025-05-05 00:00:00+00:00,99.0,98,100,33,Nyx,2025-05-05,00:00:00,99.0
2025-05-06 00:00:00+00:00,100.0,95,105,65,Nyx,2025-05-06,00:00:00,98.64285714285714
2025-05-07 00:00:00+00:00,99.0,98,100,31,Nyx,2025-05-07,00:00:00,98.71428571428571
2025-05-08 00:00:00+00:00,94.5,84,105,64,Nyx,2025-05-08,00:00:00,98.07142857142857
2025-05-09 00:00:00+00:00,99.5,99,100,41,Nyx,2025-05-09,00:00:00,98.5
2025-05-10 00:00:00+00:00,100.0,98,102,44,Nyx,2025-05-10,00:00:00,98.71428571428571
2025-05-11 00:00:00+00:00,99.0,98,100,48,Nyx,2025-05-11,00:00:00,98.71428571428571
2025-05-12 00:00:00+00:00,90.0,60,120,58,Nyx,2025-05-12,00:00:00,97.42857142857143
2025-05-13 00:00:00+00:00,98.5,97,100,33,Nyx,2025-05-13,00:00:00,97.21428571428571
2025-05-14 00:00:00+00:00,99.0,98,100,38,Nyx,2025-05-14,00:00:00,97.21428571428571
2025-05-15 00:00:00+00:00,99.5,98,101,55,Nyx,2025-05-15,00:00:00,97.92857142857143
2025-05-16 00:00:00+00:00,99.0,98,100,42,Nyx,2025-05-16,00:00:00,97.85714285714286
2025-05-17 00:00:00+00:00,99.0,98,100,39,Nyx,2025-05-17,00:00:00,97.71428571428571
2025-05-18 00:00:00+00:00,98.5,97,100,44,Nyx,2025-05-18,00:00:00,97.64285714285714
2025-05-19 00:00:00+00:00,99.0,98,100,38,Nyx,2025-05-19,00:00:00,98.92857142857143
2025-05-20 00:00:00+00:00,99.0,98,100,74,Nyx,2025-05-20,00:00:00,99.0
2025-05-21 00:00:00+00:00,99.5,99,100,35,Nyx,2025-05-21,00:00:00,99.07142857142857
2025-05-22 00:00:00+00:00,95.0,80,110,77,Nyx,2025-05-22,00:00:00,98.42857142857143
2025-05-23 00:00:00+00:00,98.5,97,100,50,Nyx,2025-05-23,00:00:00,98.35714285714286
2025-05-24 00:00:00+00:00,99.0,98,100,70,Nyx,2025-05-24,00:00:00,98.35714285714286
2025-05-25 00:00:00+00:00,99.0,98,100,59,Nyx,2025-05-25,00:00:00,98.42857142857143
2025-05-26 00:00:00+00:00,99.0,98,100,47,Nyx,2025-05-26,00:00:00,98.42857142857143
2025-05-27 00:00:00+00:00,99.0,98,100,34,Nyx,2025-05-27,00:00:00,98.42857142857143
2025-05-28 00:00:00+00:00,99.0,98,100,44,Nyx,2025-05-28,00:00:00,98.35714285714286
2025-05-29 00:00:00+00:00,99.5,89,110,66,Nyx,2025-05-29,00:00:00,99.0
2025-05-30 00:00:00+00:00,99.5,98,101,41,Nyx,2025-05-30,00:00:00,99.14285714285714
2025-05-31 00:00:00+00:00,97.5,90,105,61,Nyx,2025-05-31,00:00:00,98.92857142857143
